symbol,currency,country,downMonthPercentage,industry,subsector,twoYear,sixMonth,threeMonth,oneYearRisk,twoYearRisk,sinceStartDateRisk,a_sinceStartDateRisk,a_oneYearRisk,a_twoYearRisk
AWRE,USD,United States,0.5025125628140703,Technology,Semiconductors,-0.2106380835111459,0.03055559520814503,0.027701144248120948,0.026993871414014554,0.024209288045276174,0.03531679295431046,0.5293304863294898,0.3855496014249475,-0.11153958079785342
ACLS,USD,United States,0.4723618090452261,Technology,Semiconductors,0.21717746584181513,0.009669337562362318,0.11460635262208682,0.026609707127028887,0.028358153725299286,0.04761073871879146,0.7271098900064804,0.4156569129296967,0.10325766067669573
AXGN,USD,United States,0.5139664804469274,Health Care,Medical Supplies,1.1412936267450078,-0.4160108474488864,0.05335349056907588,0.04139773813818135,0.03596726778426,0.07807288679784768,1.3407713131511216,0.6492981517358023,0.46331596955169174
AAXN,USD,United States,0.4020100502512563,Industrials,Defense,1.250305422740592,-0.2202249472224169,0.21965715719996748,0.03268303793382215,0.02907151187736478,0.03951045617400492,0.6114582675077808,0.5136542604127444,0.5001018041255039
AXON,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
AXSM,USD,United States,0.6,Health Care,Pharmaceuticals,3.0490378233742934,3.156523111344998,4.085108570098937,0.12474278709671736,0.0939522506572619,0.08009055400171608,1.2106618147322536,1.8290883058292307,1.0122221108451952
AXTI,USD,United States,0.5276381909547738,Technology,Semiconductors,-0.2194690946475763,-0.38321685407644496,0.013792884499926796,0.03776093338409672,0.03734147372290542,0.0418349132861878,0.6354737350985437,0.5714266117523279,-0.11652339852578797
AYTU,USD,United States,0.48514851485148514,Health Care,Biotechnology,-0.9955277759069279,-0.41666707085279187,1.0318007517707926,0.07424009128665686,0.08362726690530484,0.20775045740173306,2.080193638736213,1.1477239589143478,-0.933125310519808
AZRX,USD,United States,0.5517241379310345,Health Care,Biotechnology,-0.27454940486990664,-0.09544706772639525,0.9212396815527171,0.05347049858895873,0.04911088298331588,0.047371506624449784,0.7281546405375148,0.814438370221852,-0.14826612423240237
BCOM,USD,Israel,0.48905109489051096,Technology,Internet,-0.8875637890881263,-0.760568416830859,-0.616502556490648,0.05845032615597333,0.05026392806982518,0.047757377733624755,0.6801143866587118,0.8266124397490834,-0.6646849080165437
RILY,USD,United States,0.3739130434782609,Industrials,Business Support Services,0.24131516292863842,-0.23906059742016203,0.20281700500866123,0.022304134999561485,0.02084619383066033,0.04678547396149258,0.6981108807184027,0.34191591502661284,0.11414324165640322
RILYG,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RILYH,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RILYL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RILYZ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BOSC,USD,Israel,0.5789473684210527,Industrials,Electrical Components & Equipment,0.30110375335806866,0.09669815679158594,0.2350230311038779,0.029416113677433728,0.030259020602355798,0.06519485175708963,0.9506894541464143,0.44998001296589457,0.1406593502698641
BIDU,USD,China,0.4662576687116564,Technology,Internet,-0.02325359017866214,-0.2688472883241523,0.054224404834797804,0.021633583164750416,0.020001412357552227,0.03159213884301413,0.5018391016221726,0.33861913787293874,-0.011695183750813687
BCPC,USD,United States,0.4371859296482412,Basic Materials,Specialty Chemicals,0.14934839831875757,-0.17379501599873537,0.17447347823069598,0.015879476133318873,0.014145147194565931,0.021666714375459802,0.3356765329225505,0.2495655570794075,0.07207667557817787
BLDP,USD,Canada,0.5728643216080402,Consumer Goods,Auto Parts,0.3571429521246773,-0.29302352124824493,0.2719660609569577,0.036178749669817,0.04088793563339261,0.04727288678198384,0.7191598073909924,0.5569647716490641,0.1649647857873977
BANF,USD,United States,0.4271356783919598,Financials,Banks,0.21825598662007464,-0.1289132074727261,0.04028076205525731,0.0142762741879643,0.015288189429050913,0.019421037083962815,0.3016116394411086,0.22070584296953863,0.10374634161118501
BANFP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BCTF,USD,United States,0.4020618556701031,Financials,Mortgage Finance,0.28685631582896526,-0.08902413280739858,0.010141961443289505,0.019134340317534353,0.015907845485725467,0.040520870856143684,0.31756820890042553,0.2523992837021856,0.13439689519540088
BAND,USD,United States,0.3125,Technology,Internet,nan,0.27515379037466586,0.6763189650823724,0.029500282453281526,nan,0.030701607862044653,0.4735892800183905,0.4531919382538926,nan
BOCH,USD,United States,0.44692737430167595,Financials,Banks,0.06053784517195882,-0.14319495269546606,-0.052919612122930046,0.01570260288836203,0.01686413200104493,0.025618507457633964,0.3700332766393148,0.23448986642437197,0.02982418167955192
BMRC,USD,United States,0.4371859296482412,Financials,Banks,0.33488824773442,-0.010570737777086862,0.002335609253097124,0.016702148064376112,0.017117390048241757,0.017359934528616738,0.26032630660993183,0.26036072138733846,0.1553736398821033
BMLP,USD,nan,0.4782608695652174,nan,nan,nan,0.18793837642681957,0.03512411862218531,0.054907198101032804,nan,0.04422773869052179,0.15322846422057007,0.19020411362447637,nan
BKSC,USD,United States,0.4564102564102564,Financials,Banks,-0.003747884474014286,-0.08402100291091245,0.008878249748215807,0.01892752490737892,0.018738757984990237,0.0275958124407218,0.3828585852987879,0.2813778864896784,-0.0018757013648121879
BOTJ,USD,United States,0.3854748603351955,Financials,Banks,-0.06706100881928524,-0.11644586964053932,0.06971572417510481,0.019530558664289162,0.020066117866531934,0.029886685087010718,0.4967271877565303,0.2755124346125032,-0.034112329936490604
OZK,USD,United States,0.4321608040201005,Financials,Banks,-0.4041499710195437,-0.23462130714164314,0.2653930120581624,0.027030695696807557,0.022989125792067328,0.02117686093447291,0.32955196100601375,0.42309731140020923,-0.22808677367177066
BFIN,USD,United States,0.4666666666666667,Financials,Banks,0.09908379314220932,-0.051234042154946084,0.004559200145636349,0.011841590012514116,0.01157011755999418,0.02037884968214695,0.319204452238407,0.18114149563732473,0.048371972699675636
BWFG,USD,United States,0.3614457831325301,Financials,Banks,-0.0180801922959106,-0.08964117986710289,-0.00960934345350443,0.011317917117629134,0.01393477831321654,0.03565265760432168,0.3694891672446326,0.1757013225318664,-0.009081331438301476
BANR,USD,United States,0.4221105527638191,Financials,Banks,0.05074729600605617,-0.13218871931904577,0.002643431313913991,0.01578857105215389,0.014737507057123879,0.0315799282792026,0.48931842605297005,0.24763406079082156,0.025059654852368274
BZUN,USD,China,0.45652173913043476,Technology,Computer Services,1.40533995003041,-0.22128448604561457,0.2951041864413136,0.0389594751934659,0.04385098056773262,0.044338394025493756,0.7004521189184545,0.6122962148466381,0.5509158423429719
DFVL,USD,nan,0.4731182795698925,nan,nan,-0.025589879337802705,0.04555357493416336,0.058040462076096706,0.02794701148294941,0.024264708074931925,0.028669317047506374,0.0993193430520531,0.09681128761635842,-0.012877859298963235
DFVS,USD,nan,0.5161290322580645,nan,nan,0.11558927321592553,-0.05873795944451202,-0.08531051388762591,0.04720402612856543,0.04670089865860492,0.053097611105697516,0.18394647643376527,0.16351954315296827,0.05621459619526448
DLBL,USD,nan,0.49038461538461536,nan,nan,0.021308558244708484,0.021106057886818644,0.04589183124237414,0.022388680326658788,0.019735582403503805,0.033804734937220096,0.11712017236743891,0.07755666368038157,0.010598119058564448
DLBS,USD,nan,0.5,nan,nan,-0.01519088672476164,-0.04606523719245513,-0.14019707748541582,0.08122421082560699,0.07876667589858595,0.08536817774372135,0.29576731515886906,0.28136891990927465,-0.007624509938280344
DTUL,USD,nan,0.47115384615384615,nan,nan,-0.09232862407002801,0.03375202989943076,0.04840291952129507,0.026138447833893113,0.021435768594303597,0.018940412013114742,0.06562111265791601,0.09054623935858307,-0.04728211104757152
DTUS,USD,nan,0.5192307692307693,nan,nan,0.23312602481577438,-0.029017793424195793,-0.055789950589277576,0.036538777545957316,0.03298625139808717,0.03141216889703252,0.10883086770205251,0.12657403831210984,0.1104620771623741
DTYL,USD,nan,0.49038461538461536,nan,nan,0.001989599513206503,0.0377974163429165,0.04775598905809132,0.023559864616609204,0.02137923553847394,0.03166355891759303,0.10970183570680628,0.08161376507082277,0.000994305434954157
DTYS,USD,nan,0.49038461538461536,nan,nan,0.06260751243987138,-0.09463979066146813,-0.13511429950721343,0.07695121381667541,0.08092314436183673,0.0905168997709089,0.31360562131379444,0.266566824069156,0.03082855627881753
FLAT,USD,nan,0.46153846153846156,nan,nan,0.11218627393120396,0.019396644383329924,0.015476395158809015,0.008178468840261993,0.00988708390928667,0.023908784146419053,0.0828345770355791,0.028331047118905366,0.05460242458056386
STPP,USD,nan,0.5480769230769231,nan,nan,-0.15968666322743394,-0.02123639943276229,-0.024065776484237907,0.01680839483999804,0.019706497020906582,0.03499614206575285,0.12124793164473222,0.05822598771311031,-0.08331393772318862
TAPR,USD,nan,0.49122807017543857,nan,nan,-0.021869089235881312,-0.04137799166661239,-0.1526479578816768,0.09154381557035292,0.08443467032501198,0.10842544315316473,0.3756335092937644,0.31711707937313227,-0.01099498951515987
BHAC,USD,United States,0.3023255813953488,Financials,Specialty Finance,0.07177701801254086,0.04106947636922873,0.018691573139053844,0.032452892901729924,0.034232498238448775,0.022267609944557877,0.16545610994516843,0.1414588805841892,0.03526664102179056
BHACR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BHACU,USD,United States,0.38636363636363635,Financials,Specialty Finance,0.019417325048156447,0.009615502810963975,-0.01222963819961914,0.2124943045122781,0.1581806199163052,0.0776465780902118,0.43187696101546424,0.7950808841257566,0.009661985541773443
BHACW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BBSI,USD,United States,0.4416243654822335,Industrials,Business Training & Employment Agencies,0.5170867512901856,0.15615799424524374,0.34376841654309015,0.02737699181852256,0.022874513502453824,0.035542955147783904,0.5446350721634362,0.42939133844750177,0.23170075557750036
BSET,USD,United States,0.5125628140703518,Consumer Goods,Furnishings,-0.2650226635093219,-0.16330393217952685,-0.11833382210447607,0.021484398847101956,0.022125738937553874,0.03197236022398328,0.49341871917192887,0.3328348757524148,-0.14269180775483192
BCML,USD,United States,0.5046728971962616,Financials,Specialty Finance,nan,-0.21289333355893056,-0.09051522885552121,nan,nan,0.028180100911104167,0.2619137716784269,nan,nan
BCBP,USD,United States,0.4517766497461929,Financials,Banks,-0.12662812952819483,-0.04894017558740253,0.24361504782287224,0.013414548402252416,0.013877294712869088,0.026257630639015237,0.35639088323457124,0.20388348422862046,-0.06545633035592968
BECN,USD,United States,0.4367816091954023,Industrials,Building Materials & Fixtures,-0.3266319980903428,-0.10223808762948423,0.024275041375086476,0.026438329123855395,0.022091280315121996,0.025179372247252526,0.39723999075302585,0.4146689893491915,-0.17940996721282487
BBGI,USD,United States,0.5326633165829145,Consumer Services,Broadcasting & Entertainment,-0.662351801144105,-0.4164880121171105,0.05866666174547354,0.03881497844392847,0.038006415168109764,0.052055929542553926,0.7872424106317369,0.5950223522075607,-0.4189249628009347
BBBY,USD,United States,0.49246231155778897,Consumer Services,Specialty Retailers,-0.528757339057461,0.15582165223529068,0.5106750485530744,0.034608943882529455,0.030481700285853144,0.021335029189566704,0.3329272854022186,0.5406089854839945,-0.3135288345876872
BGNE,USD,Cayman Islands,0.40540540540540543,Health Care,Biotechnology,2.4671422483624905,-0.28684242289430745,-0.12434041044547356,0.03255786438262807,0.037147415239780913,0.035270818272129356,0.5584149346768277,0.5127217610196442,0.8620263822949692
BELFA,USD,United States,0.5276381909547738,Industrials,Electrical Components & Equipment,0.09822679699972055,0.003986344213533699,0.5686790259784088,0.04550042080064813,0.043970907375263074,0.03505869817138679,0.49519439146867816,0.575539856904601,0.047963165860194
BELFB,USD,United States,0.5025125628140703,Industrials,Electrical Components & Equipment,0.17413977999148986,-0.031376303676862186,0.38914184412368324,0.02978921950263027,0.027482569625184496,0.03122905635840781,0.4857500816862279,0.46341150056441716,0.08357730688284981
BLPH,USD,United States,0.5714285714285714,Health Care,Biotechnology,-0.5532334640917188,-0.3981490687028061,-0.18892060157033133,0.07355185203514987,0.06213143572679308,0.07458561509100681,1.1683160324650752,1.141831800227135,-0.33159403360810646
BLCM,USD,United States,0.5098039215686274,Health Care,Biotechnology,-0.7164779612758668,-0.4269481036753517,0.20890375647202145,0.04446807789765005,0.044458452604312734,0.044912270622245676,0.7070957172638025,0.6831315749188495,-0.4675321242327073
BNCL,USD,United States,0.45714285714285713,Financials,Banks,0.0353930983761735,-0.07696512688163264,0.045338376515369705,0.015447077751545475,0.015162518762374904,0.018001445435692775,0.27976261893229293,0.235789408535485,0.017542676439751714
BNFT,USD,United States,0.5151515151515151,Technology,Software,0.7734531286258216,0.18244758938977151,0.046150486897534676,0.03512760511936468,0.031215196862219463,0.03701750716978402,0.5817974269522606,0.5441945184777992,0.3317106024305061
BNTC,USD,Australia,0.5614035087719298,Health Care,Biotechnology,-0.3623986935608009,-0.26734183849048365,0.15759937535088,0.061905904576469696,0.057326038972149725,0.07322496153628713,1.0984236890223555,0.9285885686470454,-0.20150059083353156
BNTCW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BRY,USD,United States,0.35,Oil & Gas,Integrated Oil & Gas,nan,-0.33885127111320124,0.3162196129484327,0.05268421989561418,nan,647.826236908382,7365.968368946564,0.7087936876889541,nan
BYSI,USD,United States,0.5833333333333334,Health Care,Biotechnology,-0.041349054147268374,-0.2966813119712094,-0.06186685460514934,0.03749227095235296,0.044695889970452436,0.0447653241488039,0.691499382226645,0.5710652575933847,-0.02089278122734095
BGCP,USD,United States,0.49246231155778897,Financials,Investment Services,-0.12082155079545841,-0.26004593975887985,0.0491451436610371,0.0183760889069658,0.016604512588066393,0.031038825019709042,0.47848613461374995,0.28289629285916884,-0.06235483832926347
BGFV,USD,United States,0.4642857142857143,Consumer Services,Specialty Retailers,-0.7336766027662589,-0.3251579742072681,0.3106362426481762,0.04534405691168823,0.04037814001232439,0.03538130949446688,0.5498373470017959,0.684680244613481,-0.48393469673524736
BRPA,USD,United States,0.13333333333333333,Financials,Consumer Finance,nan,0.031967806954020676,0.012745110925749634,0.0026848092488615805,nan,0.003233619722067838,0.027306961317655972,0.021310012770401596,nan
BRPAR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BRPAU,USD,United States,0.1875,Financials,Consumer Finance,nan,-0.00467291449777353,0.009478437190917616,0.013658716924176412,nan,0.010226724188623967,0.07795289290270656,0.07355444169068726,nan
BRPAW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BILI,USD,China,0.3333333333333333,Consumer Services,Broadcasting & Entertainment,nan,0.4597643266843052,0.2131594025350679,0.04592896871211792,nan,0.04592896871211792,0.7049486540485655,0.7010752804809043,nan
BASI,USD,United States,0.5125628140703518,Health Care,Health Care Providers,0.38405775939980286,0.21118028054374188,0.5354322756306003,0.04384227434092064,0.0407476218304545,0.05722870600847161,0.8303818914661945,0.6561710785627014,0.17645984181348195
ORPN,USD,Israel,0.6607142857142857,Health Care,Biotechnology,-0.7490704169683059,-0.046481366848600575,0.6635437276874123,0.07189682154875682,0.07357091436593395,0.06134580265355889,0.9518564426755212,1.104499930249003,-0.49907127949009145
BIOC,USD,United States,0.7049180327868853,Health Care,Health Care Providers,-0.9794160263148133,-0.5527276404514113,0.43006671110432404,0.1513392472243778,0.11883744564147684,0.0946403515150627,1.466015084173245,2.3445375365103294,-0.8565288402319592
BCRX,USD,United States,0.46733668341708545,Health Care,Biotechnology,-0.10756960772351544,0.02752293543142802,-0.02850045299239734,0.03532470745638947,0.039809707392545676,0.0528458363119157,0.8154526885748974,0.5483869296472692,-0.05531465964772986
BDSI,USD,United States,0.4846938775510204,Health Care,Pharmaceuticals,1.9406371460825618,0.8357142789701917,0.38918951134808555,0.03911781859599159,0.03874782164084605,0.051954227402944635,0.7904950713203711,0.5802110141801509,0.7148286054537818
BFRA,USD,Germany,0.5384615384615384,Health Care,Pharmaceuticals,nan,-0.046819064532923435,0.10643884323788286,0.029687487106209106,nan,0.03472818459769747,0.4644836445073678,0.38821426855089675,nan
BIIB,USD,United States,0.44221105527638194,Health Care,Biotechnology,-0.15250000730475882,-0.3407773199802996,-0.22600669541556226,0.029110076860605072,0.023532055373147943,0.024311102744838508,0.3798651559362344,0.45842594882698673,-0.07940237199130196
BHTG,USD,United States,0.5853658536585366,Consumer Services,Specialized Consumer Services,-0.2290584377738613,-0.3038351351997924,0.45679033882054265,0.06566093367323265,0.06387381460919804,0.06588938351476441,0.8785748474662919,1.0193318050628062,-0.12196722030089402
BKYI,USD,United States,0.5161290322580645,Industrials,Electrical Components & Equipment,-0.5076926711684209,-0.0791373879543051,0.706665334204194,0.06129682426049146,0.05732561020860343,0.3075228024760069,4.2926420492737805,0.9376611090765408,-0.2983538435710069
BIOL,USD,United States,0.5628140703517588,Health Care,Medical Equipment,-0.6325580197978848,0.1449275975100026,1.3939383179467195,0.0567910206740461,0.05624253411904499,0.056290349682350006,0.858058518761757,0.8612784722236962,-0.3938300731625536
BLFS,USD,United States,0.49162011173184356,Health Care,Medical Equipment,7.779417803189272,0.023428791711943262,0.48877850963566916,0.05387085944006522,0.04532279909111367,0.13485963766592216,2.1104220009569126,0.8449314150956698,1.9630082354238017
BOLT,nan,nan,0.015748031496062992,nan,nan,0.7876521419868056,0.3141029025196181,0.2808662832188593,0.02413954930248078,nan,0.15331604799416593,0.5311023694831276,0.46118544186944865,0.3370311
BLRX,USD,Israel,0.5978260869565217,Health Care,Pharmaceuticals,-0.5936222673249363,-0.5985042968647217,-0.017608053190614027,0.04912378784291259,0.03949190881278162,0.04435872442079189,0.7015333691243986,0.753053407819352,-0.36252236692173767
BMRN,USD,United States,0.4020100502512563,Health Care,Biotechnology,0.026210477932175586,-0.07538411189074734,0.05296547217433694,0.0214386693652405,0.019848694189593574,0.02859260076056523,0.44479487390017647,0.337616502780479,0.013020472612560674
BMRA,USD,United States,0.507537688442211,Health Care,Medical Supplies,0.3097930446573159,-0.26117297369732795,0.5558832982490669,0.03937132421227063,0.03925608094184411,0.09318688633534593,1.1277259961013415,0.5983923214101307,0.14446190179372764
BNGO,USD,United States,0.6666666666666666,Health Care,Medical Equipment,nan,-0.43668538214698704,-0.18071958424998455,nan,nan,0.05666048507929784,0.8037869339151616,nan,nan
BVXV,USD,Israel,0.5217391304347826,Health Care,Pharmaceuticals,0.047146345504599466,-0.012517703022650466,0.15932886654869446,0.035182010194065486,0.036661108679082385,0.039456209863805373,0.5894508352590695,0.533561602345901,0.0233016884109003
BVXVW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BPTH,USD,United States,0.5403225806451613,Health Care,Pharmaceuticals,-0.8886633395549666,0.6906805823211107,4.699999344516284,0.23803092223269434,0.17212332331520322,0.12554302684357538,1.7637135384993656,3.6798687565466692,-0.666328514186433
BIOS,USD,United States,0.4824120603015075,Health Care,Health Care Providers,0.06593410604769692,-0.3741938559241,-0.45658275969580214,0.03537253541426843,0.03644815384335465,0.04161632954183872,0.6391912028928064,0.5376159934724587,0.03244084869192232
BSTC,USD,United States,0.4723618090452261,Health Care,Biotechnology,0.2842499315654497,0.11386540709556324,0.07508229487029877,0.023745738117128167,0.020608854166656226,0.06441950848535642,0.9076546263556763,0.37243734958634245,0.1332475155787678
BSPM,USD,China,0.6379310344827587,Health Care,Pharmaceuticals,-0.5331262169519351,-0.44954129006070637,-0.19282478041519258,0.0763283185432004,0.06941549319760552,0.13229595497854424,2.1143261521853254,1.1675987570745145,-0.3167183720836152
TECH,USD,United States,0.45226130653266333,Health Care,Biotechnology,0.9213405693485696,-0.03661823792975579,0.3562225220046575,0.017864881149354448,0.014718549403919284,0.01681203538627265,0.2628470346784456,0.2807686461923737,0.3861242979432147
BEAT,USD,United States,0.48484848484848486,Health Care,Health Care Providers,1.4630311430751306,0.0111714786396687,0.0912591578955969,0.031179873795000097,0.02986696443077831,0.03738845938534429,0.5898965728694072,0.4890372116194686,0.5694047097785613
BTAI,USD,United States,0.6666666666666666,Health Care,Biotechnology,nan,0.19712814798321154,1.3756483435746893,0.0822885680206576,nan,0.08067045241964176,1.2458435311113958,1.2641409687001415,nan
BCAC,USD,China,0.2,Financials,Consumer Finance,nan,0.03232115417278774,0.013461573091107773,0.0051653796038696855,nan,0.004528553515817618,0.040867872950779614,0.04705884779212146,nan
BCACR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BCACU,USD,China,0.42857142857142855,Financials,Consumer Finance,nan,-0.011936863310296865,-0.017199501947044133,0.046056535353084536,nan,0.02190147910394538,0.18240312694783306,0.23931677775640386,nan
BCACW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BJRI,USD,United States,0.45226130653266333,Consumer Services,Restaurants & Bars,0.19550072040830857,-0.3700148641654813,-0.10217520253192613,0.021967228406977776,0.02114079594647442,0.026309637020605136,0.40908402937776106,0.3438415119668671,0.09338955565173968
BBOX,GBP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BRAC,USD,United States,0.17647058823529413,Financials,Consumer Finance,nan,0.0364975525623773,0.016882697724412143,0.0035147431533827382,nan,0.0034102467965047563,0.03628000868683134,0.03817988335814554,nan
BRACR,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BRACU,USD,United States,0.29411764705882354,Financials,Consumer Finance,nan,-0.048857029777527795,0.010476066507872396,0.019070343961583896,nan,0.011436960006581127,0.08682421422512245,0.09342522385049373,nan
BRACW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BLKB,USD,United States,0.4034090909090909,Technology,Software,0.03537323375384664,-0.22906688535023514,0.2416657923610565,0.02326085860961399,0.019652498025034035,0.022877584052099907,0.36087861978673297,0.36557308870367355,0.017532915317163944
BL,USD,United States,0.3103448275862069,Technology,Software,0.5598982451578041,-0.17106434984549487,0.1431013637243576,0.026281150354767743,0.024915125981768937,0.02480016041356586,0.3906976777048268,0.41304069944809,0.24895886447785154
BKCC,USD,United States,0.48226950354609927,Financials,Equity Investment Instruments,-0.06325338208742055,0.0845699940874613,0.17018930084931305,0.012361852823203128,0.012431825818532425,0.027943941545087583,0.4349090950770669,0.18418745874625342,-0.03214328647646436
BLNK,USD,United States,0.6065573770491803,Consumer Services,Specialized Consumer Services,-0.6962677763416825,0.20408169326269696,0.7151157175786443,0.14374214695657692,0.1246517361419901,1.4654954893026326,20.56642599559054,2.222199664745045,-0.4488809351344144
BLNKW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BLMN,USD,United States,0.46835443037974683,Consumer Services,Restaurants & Bars,0.0920029416893344,0.025059022996653434,0.12921522255282347,0.01907827886577982,0.019310250206197862,0.02022913697385097,0.3206665083029207,0.3004450360234869,0.044989445731072664
BCOR,USD,United States,0.4358974358974359,Technology,Internet,0.8885715466896682,-0.17888191810878712,0.2406157501726928,0.03140719448779222,0.026455134700902043,0.03100763778069634,0.48371268628173825,0.4875707739479013,0.37425308684014547
BLBD,USD,United States,0.3333333333333333,Industrials,Industrial Machinery,0.01396976221355845,-0.2926529942427642,-0.0472787542252193,0.023022578481756154,0.020203950283485716,0.018313738679289742,0.268341056067422,0.35142440858316715,0.006960655742595634
BHBK,USD,United States,0.375,Financials,Banks,0.5661794438375373,-0.02309493365362103,0.0940209009399707,0.01425875142141093,0.015082533156259128,0.01345713160142342,0.20843881700395345,0.2199733031966061,0.2514709121020502
BLUE,USD,United States,0.4492753623188406,Health Care,Biotechnology,0.6982586943960575,0.04664381731855442,0.5404234108199008,0.03409069440317919,0.03439278746845753,0.04605840423274212,0.7305719193466464,0.5357773183777617,0.30317254974007857
BKEP,USD,United States,nan,Oil & Gas,Pipelines,nan,nan,nan,nan,nan,nan,nan,nan,nan
BKEPP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BPMC,USD,United States,0.3191489361702128,Health Care,Pharmaceuticals,0.8275185301612691,0.03817570248131477,0.5032459182300505,0.03743978576754875,0.03757115041440026,0.03797682266817027,0.6013799887535015,0.586025342274877,0.3518574370699261
ITEQ,USD,nan,0.36585365853658536,nan,nan,0.3824003578531189,0.004094415523556887,0.08853135071921509,0.05571593179454843,0.04250638902839929,0.04294470389248517,0.1488668166315753,0.19300564931840017,0.17575522871604488
BMCH,USD,United States,0.47761194029850745,Industrials,Building Materials & Fixtures,-0.22837040834541833,-0.08579042230816193,0.10142148733582966,0.02131555707313323,0.019349719205059363,0.02230305244372233,0.34701729664882686,0.32466889258815057,-0.1215755060026037
BOFI,USD,United States,0.4074074074074074,Financials,Banks,0.7605123609367447,-0.08406106449237087,-0.1242019409122831,0.019296890381470717,0.022228730151960932,0.026972590415908295,0.41803309117732645,0.2995682973765311,0.3268430053841127
BOFIL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
WIFI,USD,United States,0.5106382978723404,Technology,Internet,0.7430948444211282,-0.3257878839762811,0.1438984165753317,0.03969531141291154,0.03484189595928547,0.029832069697344685,0.4694956458830346,0.6225966318968761,0.32026317240962543
BOJA,USD,United States,0.4772727272727273,Consumer Services,Restaurants & Bars,-0.19343237700160248,0.22357398449937538,0.017709989636393607,0.020115965724033315,0.021447065826734536,0.02413572903276221,0.3692516468179407,0.2894183476235915,-0.10190890050151513
BOKF,USD,United States,0.38190954773869346,Financials,Banks,0.10468448913201024,-0.16882181048516182,0.09653350399427178,0.01417290949303196,0.013645428102921138,0.01751111855127043,0.2729955289875751,0.22274475702903948,0.051039718151512314
BOKFL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
BNSO,USD,Hong Kong,0.5527638190954773,Industrials,Electronic Equipment,0.10266115292140572,0.037975552980929375,0.44278552786307446,0.03792130032736377,0.0370750633662306,0.061807616720410914,0.8809802766673295,0.5482218792334789,0.05007673668232715
BKNG,USD,United States,0.4083769633507853,Consumer Services,Travel & Tourism,0.02127177755545418,-0.10843234091082582,0.026967981262580026,0.01684171308953601,0.01598391192610489,0.027591917027969943,0.4371075818397469,0.2646882979056524,0.010579921409214599
BRQS,USD,China,0.45,Financials,Consumer Finance,-0.5621361474297705,-0.02736861349059957,0.44375007494494934,0.13466775109858686,0.10463317810065646,0.09028953653214185,1.045142184121237,1.8167672883016888,-0.3382871827067051
BOMN,USD,United States,0.3333333333333333,Financials,Real Estate Holding & Development,1.218100154605724,-0.15250830770866447,0.08290610672738327,0.03336638278020926,0.0350815901562017,0.037534586095289854,0.4912623156310503,0.5211995605906135,0.4893287597457199
BPFH,USD,United States,0.48743718592964824,Financials,Banks,-0.2674714000757003,-0.18914576147403633,0.03803736942738716,0.017562317520674286,0.017173237048233918,0.029614805218824387,0.4572024182289468,0.2634347628101143,-0.14412115347772514
BPFHW,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
EPAY,USD,United States,0.4824120603015075,Technology,Software,1.0238297184276566,-0.3342043857526371,0.008541754822915896,0.027022051047343416,0.02143547913327726,0.030075048550959785,0.4680245697409147,0.42468486784072335,0.42261369261920745
BOXL,USD,United States,0.6666666666666666,Industrials,Electrical Components & Equipment,nan,-0.0034250767678699503,1.4250011700189833,0.13118059527234371,nan,0.12642501737283135,1.86766845627517,2.0364704777672458,nan
BBRX,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
